id,codigo,orden,idruta,regreso
24829,23060318,27,393,1
24830,23063995,28,393,1
24831,23063995,1,348,0
24832,23060046,2,348,0
24833,23060263,3,348,0
24834,23050055,4,348,0
24835,23050056,5,348,0
24836,23050057,6,348,0
24837,23050019,7,348,0
24838,23050054,8,348,0
24839,23050028,9,348,0
24840,23060248,10,348,0
24841,23060258,11,348,0
24842,23060045,12,348,0
24843,23060284,13,348,0
24844,23060278,14,348,0
24845,23060280,15,348,0
24846,23060282,16,348,0
24847,23060285,17,348,0
24848,23060287,18,348,0
24849,23060289,19,348,0
24850,23060291,20,348,0
24851,23060293,21,348,0
24852,23060265,22,348,0
24853,23060036,23,348,0
24854,23060021,24,348,0
24855,23060295,25,348,0
24856,23060297,26,348,0
24857,23060299,27,348,0
24858,23060301,28,348,0
24859,23060303,29,348,0
24860,23060305,30,348,0
24861,23060023,31,348,0
24862,23060307,32,348,0
24863,23060309,33,348,0
24864,23060310,34,348,0
24865,23060009,35,348,0
24866,23060312,36,348,0
24867,23060314,37,348,0
24868,23060316,39,348,0
24869,23060032,40,348,0
24870,23060033,41,348,0
24871,23060033,1,348,1
24872,23060001,2,348,1
24873,23060002,3,348,1
24874,23060317,4,348,1
24875,23060315,5,348,1
24876,23060313,6,348,1
24877,23060024,7,348,1
24878,23060311,9,348,1
24879,23060308,10,348,1
24880,23060034,11,348,1
24881,23060306,12,348,1
24882,23060304,13,348,1
24883,23060302,14,348,1
24884,23060300,15,348,1
24885,23060298,16,348,1
24886,23060296,17,348,1
24887,23060012,18,348,1
24888,23060013,19,348,1
24889,23060249,20,348,1
24890,23060294,21,348,1
24891,23060292,22,348,1
24892,23060290,23,348,1
24893,23060288,24,348,1
24894,23060286,25,348,1
24895,23060283,26,348,1
24896,23060281,27,348,1
24897,23060279,28,348,1
24898,23060256,29,348,1
24899,23060059,30,348,1
24900,23060251,31,348,1
24901,23050039,32,348,1
24902,23050071,33,348,1
24903,23050020,34,348,1
24904,23050072,35,348,1
24905,23050073,36,348,1
24906,23050074,37,348,1
24907,23060062,38,348,1
24908,23063995,39,348,1
24976,23063995,1,358,0
24977,23060046,2,358,0
24978,23060318,3,358,0
24979,23050055,5,358,0
24980,23050056,6,358,0
24981,23050057,7,358,0
24982,23050058,8,358,0
24983,23050059,9,358,0
24984,23050061,10,358,0
24985,23050069,11,358,0
24986,23050062,12,358,0
24987,23060063,13,358,0
24988,23060064,14,358,0
24989,23060055,15,358,0
24990,23060056,16,358,0
24991,23060015,17,358,0
24992,23060016,18,358,0
24993,23040038,19,358,0
24994,23040042,20,358,0
24995,23040044,21,358,0
24996,23040011,22,358,0
24997,23040012,23,358,0
24998,23040058,24,358,0
24999,23040013,25,358,0
25000,23040059,26,358,0
25001,23050022,27,358,0
25002,23050023,28,358,0
25003,23050024,29,358,0
25004,23050041,30,358,0
25005,23050031,31,358,0
25006,23050032,32,358,0
25007,23050033,33,358,0
25008,23050034,34,358,0
25009,23050035,35,358,0
25010,23050044,36,358,0
25011,23050045,1,358,1
25012,23050077,2,358,1
25013,23050036,3,358,1
25014,23050054,4,358,1
25015,23050053,5,358,1
25016,23050052,6,358,1
25017,23050040,7,358,1
25018,23050015,8,358,1
25019,23050016,9,358,1
25020,23050017,10,358,1
25021,23050018,11,358,1
25022,23040018,12,358,1
25023,23040067,13,358,1
25024,23040006,14,358,1
25025,23040060,15,358,1
25026,23040007,16,358,1
25027,23040008,17,358,1
25028,23040066,18,358,1
25029,23040046,19,358,1
25030,23040047,20,358,1
25031,23060017,21,358,1
25032,23060060,22,358,1
25033,23060061,23,358,1
25034,23060065,24,358,1
25035,23060066,25,358,1
25036,23050067,26,358,1
25037,23050068,27,358,1
25038,23050060,28,358,1
25039,23050070,29,358,1
25040,23050071,30,358,1
25041,23050020,31,358,1
25042,23050072,32,358,1
25043,23050073,33,358,1
25044,23050074,34,358,1
25045,23060062,35,358,1
25046,23063995,36,358,1
25177,23103999,1,329,0
25178,23100044,2,329,0
25179,23100055,3,329,0
25180,23100042,4,329,0
25181,23100043,5,329,0
25182,23040054,6,329,0
25183,23040055,7,329,0
25184,23080084,8,329,0
25185,23080036,9,329,0
25186,23080037,10,329,0
25187,23080099,11,329,0
25188,23050006,12,329,0
25189,23050029,13,329,0
25190,23050030,14,329,0
25191,23050031,15,329,0
25192,23050050,16,329,0
25193,23050011,17,329,0
25194,23050027,18,329,0
25195,23050008,19,329,0
25196,23050038,22,329,0
25197,23050010,23,329,0
25198,23060038,24,329,0
25199,23060039,25,329,0
25200,23060249,26,329,0
25201,23060250,27,329,0
25202,23060020,28,329,0
25203,23060252,29,329,0
25204,23060253,30,329,0
25205,23060254,31,329,0
25206,23060255,32,329,0
25207,23060059,33,329,0
25208,23060257,34,329,0
25209,23060257,1,329,1
25210,23060258,2,329,1
25211,23060259,3,329,1
25212,23060260,4,329,1
25213,23060261,5,329,1
25214,23060262,6,329,1
25215,23060041,7,329,1
25216,23060264,9,329,1
25217,23060036,10,329,1
25218,23060266,11,329,1
25219,23060037,12,329,1
25220,23060267,13,329,1
25221,23050001,14,329,1
25222,23050002,15,329,1
25223,23050075,17,329,1
25224,23050012,18,329,1
25225,23050013,19,329,1
25226,23050049,20,329,1
25227,23050052,21,329,1
25228,23050051,22,329,1
25229,23050005,23,329,1
25230,23080034,24,329,1
25231,23080096,25,329,1
25232,23080035,26,329,1
25233,23080115,27,329,1
25234,23040052,28,329,1
25235,23040053,29,329,1
25236,23100040,30,329,1
25237,23100041,31,329,1
25238,23100001,32,329,1
25239,23103999,33,329,1
25510,23063995,1,390,0
25511,23060046,2,390,0
25512,23060320,3,390,0
25513,23060369,4,390,0
25514,23060323,5,390,0
25515,23060267,6,390,0
25516,23050001,7,390,0
25517,23050002,8,390,0
25518,23050075,9,390,0
25519,23050003,10,390,0
25520,23050012,12,390,0
25521,23050076,13,390,0
25522,23050035,14,390,0
25523,23050044,15,390,0
25524,23050077,16,390,0
25525,23050036,17,390,0
25526,23050054,18,390,0
25527,23050014,19,390,0
25528,23050015,20,390,0
25529,23050043,21,390,0
25530,23050041,22,390,0
25531,23050051,23,390,0
25532,23050005,24,390,0
25533,23080034,25,390,0
25534,23080096,26,390,0
25535,23080035,27,390,0
25536,23080115,28,390,0
25537,23040052,29,390,0
25538,23040006,30,390,0
25539,23040060,31,390,0
25540,23040071,32,390,0
25541,23040007,33,390,0
25542,23040024,34,390,0
25543,23040025,35,390,0
25544,23040038,36,390,0
25545,23040041,1,390,1
25546,23040021,2,390,1
25547,23040022,3,390,1
25548,23040039,4,390,1
25549,23040023,5,390,1
25550,23040040,6,390,1
25551,23040012,7,390,1
25552,23040058,8,390,1
25553,23040013,9,390,1
25554,23040055,10,390,1
25555,23080084,11,390,1
25556,23080036,12,390,1
25557,23080037,13,390,1
25558,23080099,14,390,1
25559,23050006,15,390,1
25560,23050029,16,390,1
25561,23050030,17,390,1
25562,23050040,19,390,1
25563,23050024,20,390,1
25564,23050032,21,390,1
25565,23050033,22,390,1
25566,23050034,24,390,1
25567,23050045,25,390,1
25568,23050036,26,390,1
25569,23050037,27,390,1
25570,23050026,28,390,1
25571,23050027,29,390,1
25572,23050008,30,390,1
25573,23050038,31,390,1
25574,23050009,32,390,1
25575,23050010,33,390,1
25576,23060247,34,390,1
25577,23060324,35,390,1
25578,23060368,36,390,1
25579,23060319,37,390,1
25580,23060318,38,390,1
25581,23063995,39,390,1
27420,23083998,1,431,0
27421,23080074,2,431,0
27422,23080075,3,431,0
27423,23080076,4,431,0
27424,23080077,5,431,0
27425,23080078,6,431,0
27426,23080080,7,431,0
27427,23080081,8,431,0
27428,23080068,9,431,0
27429,23080069,10,431,0
27430,23080090,11,431,0
27431,23080091,12,431,0
27432,23080092,13,431,0
27433,23080093,1,431,1
27434,23080094,2,431,1
27435,23080095,3,431,1
27436,23080058,4,431,1
27437,23080059,5,431,1
27438,23080082,6,431,1
27439,23080083,7,431,1
27440,23080085,8,431,1
27441,23080086,9,431,1
27442,23080087,10,431,1
27443,23080088,11,431,1
27444,23080089,12,431,1
27445,23083998,13,431,1
27761,23083998,1,452,0
27762,23080074,2,452,0
27763,23080117,3,452,0
27764,23080119,4,452,0
27765,23080121,5,452,0
27766,23080076,6,452,0
27767,23080077,7,452,0
27768,23080078,8,452,0
27769,23080080,9,452,0
27770,23080100,10,452,0
27771,23080101,11,452,0
27772,23080102,12,452,0
27773,23080103,13,452,0
27774,23080104,14,452,0
27775,23080105,15,452,0
27776,23080106,16,452,0
27777,23080068,17,452,0
27778,23080069,18,452,0
27779,23080090,19,452,0
27780,23080123,20,452,0
27781,23080091,21,452,0
27782,23080092,22,452,0
27783,23090075,23,452,0
27784,23090020,24,452,0
27785,23090076,25,452,0
27786,23090077,26,452,0
27787,23040061,27,452,0
27788,23040017,28,452,0
27789,23040002,29,452,0
27790,23030001,30,452,0
27791,23030002,31,452,0
27792,23030028,32,452,0
27793,23030038,33,452,0
27794,23020043,34,452,0
27795,23020062,35,452,0
27796,23020062,1,452,1
27797,23030039,2,452,1
27798,23030005,3,452,1
27799,23030007,4,452,1
27800,23030008,5,452,1
27801,23040003,6,452,1
27802,23040020,7,452,1
27803,23090041,8,452,1
27804,23040061,9,452,1
27805,23090039,10,452,1
27806,23090079,11,452,1
27807,23090057,12,452,1
27808,23090080,13,452,1
27809,23080093,14,452,1
27810,23080094,15,452,1
27811,23080124,16,452,1
27812,23080095,17,452,1
27813,23080058,18,452,1
27814,23080059,19,452,1
27815,23080107,20,452,1
27816,23080108,21,452,1
27817,23080109,22,452,1
27818,23080110,23,452,1
27819,23080111,24,452,1
27820,23080112,25,452,1
27821,23080113,26,452,1
27822,23080083,27,452,1
27823,23080085,28,452,1
27824,23080086,29,452,1
27825,23080087,30,452,1
27826,23080122,31,452,1
27827,23080120,32,452,1
27828,23080118,33,452,1
27829,23080089,34,452,1
27830,23083998,35,452,1
27860,23083999,1,453,0
27861,23080077,2,453,0
27862,23080078,3,453,0
27863,23080080,4,453,0
27864,23080081,5,453,0
27865,23080068,6,453,0
27866,23080069,7,453,0
27867,23080123,8,453,0
27868,23080091,9,453,0
27869,23080012,10,453,0
27870,23080115,11,453,0
27871,23040052,12,453,0
27872,23040053,13,453,0
27873,23100040,14,453,0
27874,23100041,15,453,0
27875,23100001,16,453,0
27876,23100002,17,453,0
27877,23020071,18,453,0
27878,23020081,19,453,0
27879,23010041,20,453,0
27880,23010042,21,453,0
27881,23110028,22,453,0
27882,23110044,23,453,0
27883,23110029,24,453,0
27884,23110030,25,453,0
27885,23110024,26,453,0
27886,23110032,27,453,0
27887,23110045,28,453,0
27888,23110035,29,453,0
27889,23110003,1,453,1
27890,23110046,2,453,1
27891,23110033,3,453,1
27892,23110047,4,453,1
27893,23110031,5,453,1
27894,23110048,6,453,1
27895,23110026,7,453,1
27896,23110027,8,453,1
27897,23010039,9,453,1
27898,23010040,10,453,1
27899,23020082,11,453,1
27900,23020054,12,453,1
27901,23020051,13,453,1
27902,23100003,14,453,1
27903,23100004,15,453,1
27904,23100055,16,453,1
27905,23100042,17,453,1
27906,23100043,18,453,1
27907,23040054,19,453,1
27908,23040055,20,453,1
27909,23080084,21,453,1
27910,23080013,22,453,1
27911,23080094,23,453,1
27912,23080095,24,453,1
27913,23080058,25,453,1
27914,23080059,26,453,1
27915,23080082,27,453,1
27916,23080083,28,453,1
27917,23080085,29,453,1
27918,23080086,30,453,1
27919,23080116,31,453,1
27920,23083999,32,453,1
28079,23083999,1,451,0
28080,23080125,2,451,0
28081,23080087,3,451,0
28082,23080122,4,451,0
28083,23080005,5,451,0
28084,23080007,6,451,0
28085,23080025,7,451,0
28086,23090023,8,451,0
28087,23090024,9,451,0
28088,23090055,10,451,0
28089,23090093,11,451,0
28090,23090062,12,451,0
28091,23090045,13,451,0
28092,23090046,14,451,0
28093,23090102,15,451,0
28094,23090131,16,451,0
28095,23130061,17,451,0
28096,23130101,18,451,0
28097,23130062,19,451,0
28098,23130063,20,451,0
28099,23130049,21,451,0
28100,23130050,22,451,0
28101,23130072,23,451,0
28102,23110051,24,451,0
28103,23110039,25,451,0
28104,23110008,26,451,0
28105,23110007,1,451,1
28106,23110034,2,451,1
28107,23110052,3,451,1
28108,23110073,4,451,1
28109,23130045,5,451,1
28110,23130046,6,451,1
28111,23130058,7,451,1
28112,23130059,8,451,1
28113,23130161,9,451,1
28114,23130060,10,451,1
28115,23090130,11,451,1
28116,23090100,12,451,1
28117,23090122,13,451,1
28118,23090105,14,451,1
28119,23090106,15,451,1
28120,23090036,16,451,1
28121,23090037,17,451,1
28122,23090038,18,451,1
28123,23140005,19,451,1
28124,23080009,20,451,1
28125,23080018,21,451,1
28126,23080020,22,451,1
28127,23080075,23,451,1
28128,23080076,24,451,1
28129,23080116,25,451,1
28130,23083999,26,451,1
28131,23083999,1,433,0
28132,23080077,2,433,0
28133,23080078,3,433,0
28134,23080080,4,433,0
28135,23080081,5,433,0
28136,23080105,6,433,0
28137,23080104,7,433,0
28138,23080063,8,433,0
28139,23070024,9,433,0
28140,23070025,10,433,0
28141,23070052,11,433,0
28142,23050029,12,433,0
28143,23050030,13,433,0
28144,23050031,14,433,0
28145,23050032,15,433,0
28146,23050033,16,433,0
28147,23050034,17,433,0
28148,23050082,18,433,0
28149,23050035,19,433,0
28150,23050036,20,433,0
28151,23050037,21,433,0
28152,23050026,22,433,0
28153,23050027,23,433,0
28154,23050008,24,433,0
28155,23050038,25,433,0
28156,23050009,26,433,0
28157,23050010,27,433,0
28158,23060051,28,433,0
28159,23060052,29,433,0
28160,23060053,30,433,0
28161,23060054,31,433,0
28162,23050055,32,433,0
28163,23050056,33,433,0
28164,23050057,34,433,0
28165,23050058,35,433,0
28166,23050059,36,433,0
28167,23050060,37,433,0
28168,23050061,38,433,0
28169,23050062,39,433,0
28170,23050063,40,433,0
28171,23050064,41,433,0
28172,23060055,42,433,0
28173,23060056,43,433,0
28174,23060057,44,433,0
28175,23060058,45,433,0
28176,23060059,1,433,1
28177,23060060,2,433,1
28178,23060061,3,433,1
28179,23050065,4,433,1
28180,23050066,5,433,1
28181,23050067,6,433,1
28182,23050068,7,433,1
28183,23050069,8,433,1
28184,23050070,9,433,1
28185,23050071,10,433,1
28186,23050072,11,433,1
28187,23050073,12,433,1
28188,23050074,13,433,1
28189,23060062,14,433,1
28190,23060063,15,433,1
28191,23060064,16,433,1
28192,23060065,17,433,1
28193,23050001,18,433,1
28194,23050002,19,433,1
28195,23050075,20,433,1
28196,23050003,21,433,1
28197,23050012,22,433,1
28198,23050013,23,433,1
28199,23050083,24,433,1
28200,23050076,25,433,1
28201,23050082,26,433,1
28202,23050077,27,433,1
28203,23050036,28,433,1
28204,23050054,29,433,1
28205,23050053,30,433,1
28206,23050052,31,433,1
28207,23050051,32,433,1
28208,23050005,33,433,1
28209,23070050,34,433,1
28210,23070051,35,433,1
28211,23080064,36,433,1
28212,23080109,37,433,1
28213,23080108,38,433,1
28214,23080082,39,433,1
28215,23080083,40,433,1
28216,23080085,41,433,1
28217,23080086,42,433,1
28218,23080116,43,433,1
28219,23083999,44,433,1
28542,23123998,1,456,0
28543,23120024,2,456,0
28544,23110075,3,456,0
28545,23110023,4,456,0
28546,23110074,5,456,0
28547,23110045,6,456,0
28548,23110012,7,456,0
28549,23110013,8,456,0
28550,23110014,9,456,0
28551,23010005,10,456,0
28552,23010084,11,456,0
28553,23010085,12,456,0
28554,23010086,13,456,0
28555,23010087,14,456,0
28556,23010088,15,456,0
28557,23010089,16,456,0
28558,23010034,17,456,0
28559,23010035,18,456,0
28560,23010036,19,456,0
28561,23010091,20,456,0
28562,23020030,21,456,0
28563,23020078,22,456,0
28564,23020079,23,456,0
28565,23020080,24,456,0
28566,23020049,25,456,0
28567,23020050,26,456,0
28568,23020051,27,456,0
28569,23020034,1,456,1
28570,23020035,2,456,1
28571,23020036,3,456,1
28572,23020045,4,456,1
28573,23020073,5,456,1
28574,23020074,6,456,1
28575,23020107,7,456,1
28576,23020029,8,456,1
28577,23010028,9,456,1
28578,23010029,10,456,1
28579,23010030,11,456,1
28580,23010031,12,456,1
28581,23010094,13,456,1
28582,23010095,14,456,1
28583,23010096,15,456,1
28584,23010097,16,456,1
28585,23010098,17,456,1
28586,23010026,18,456,1
28587,23010004,19,456,1
28588,23110001,20,456,1
28589,23110002,21,456,1
28590,23110003,22,456,1
28591,23110046,23,456,1
28592,23110033,24,456,1
28593,23110056,25,456,1
28594,23120190,26,456,1
28595,23120068,27,456,1
28596,23123998,28,456,1
28713,23123998,1,418,0
28714,23120023,2,418,0
28715,23120097,3,418,0
28716,23110073,4,418,0
28717,23110057,5,418,0
28718,23110059,6,418,0
28719,23110061,7,418,0
28720,23110098,8,418,0
28721,23110099,9,418,0
28722,23110006,10,418,0
28723,23110007,11,418,0
28724,23110039,12,418,0
28725,23110052,13,418,0
28726,23130073,14,418,0
28727,23130045,15,418,0
28728,23130046,16,418,0
28729,23130047,17,418,0
28730,23100068,18,418,0
28731,23100101,19,418,0
28732,23100066,20,418,0
28733,23100090,21,418,0
28734,23090130,22,418,0
28735,23090100,23,418,0
28736,23090097,24,418,0
28737,23090001,25,418,0
28738,23090111,26,418,0
28739,23090112,27,418,0
28740,23090113,28,418,0
28741,23100011,29,418,0
28742,23100044,30,418,0
28743,23100045,31,418,0
28744,23100046,32,418,0
28745,23100107,33,418,0
28746,23100043,34,418,0
28747,23040054,35,418,0
28748,23040055,36,418,0
28749,23080084,37,418,0
28750,23080067,38,418,0
28751,23080067,1,418,1
28752,23080115,2,418,1
28753,23040052,3,418,1
28754,23040053,4,418,1
28755,23100040,5,418,1
28756,23100076,6,418,1
28757,23100053,7,418,1
28758,23100085,8,418,1
28759,23100107,9,418,1
28760,23100106,10,418,1
28761,23100018,11,418,1
28762,23090049,12,418,1
28763,23090118,13,418,1
28764,23090119,14,418,1
28765,23090120,15,418,1
28766,23090121,16,418,1
28767,23090045,17,418,1
28768,23090046,18,418,1
28769,23090102,19,418,1
28770,23090131,20,418,1
28771,23100091,21,418,1
28772,23100103,22,418,1
28773,23100102,23,418,1
28774,23100067,24,418,1
28775,23130048,25,418,1
28776,23130160,26,418,1
28777,23130049,27,418,1
28778,23130050,28,418,1
28779,23130072,29,418,1
28780,23110051,30,418,1
28781,23110034,31,418,1
28782,23110008,32,418,1
28783,23110100,33,418,1
28784,23110101,34,418,1
28785,23110067,35,418,1
28786,23110102,36,418,1
28787,23110062,37,418,1
28788,23110056,38,418,1
28789,23120001,39,418,1
28790,23120002,40,418,1
28791,23120068,41,418,1
28792,23123998,42,418,1
28839,23123998,1,457,0
28840,23120067,2,457,0
28841,23110073,3,457,0
28842,23110057,4,457,0
28843,23110059,5,457,0
28844,23110061,6,457,0
28845,23110064,7,457,0
28846,23110066,8,457,0
28847,23110103,9,457,0
28848,23110104,10,457,0
28849,23110105,11,457,0
28850,23110045,12,457,0
28851,23110012,13,457,0
28852,23110013,14,457,0
28853,23110014,15,457,0
28854,23010005,16,457,0
28855,23010044,17,457,0
28856,23010045,18,457,0
28857,23010046,19,457,0
28858,23010047,20,457,0
28859,23010178,21,457,0
28860,23010037,22,457,0
28861,23010082,23,457,0
28862,23010082,1,457,1
28863,23010028,2,457,1
28864,23010048,3,457,1
28865,23010049,4,457,1
28866,23010050,5,457,1
28867,23010051,6,457,1
28868,23010004,7,457,1
28869,23110001,8,457,1
28870,23110002,9,457,1
28871,23110003,10,457,1
28872,23110046,11,457,1
28873,23110106,12,457,1
28874,23110107,13,457,1
28875,23110033,14,457,1
28876,23110108,15,457,1
28877,23110109,16,457,1
28878,23110110,17,457,1
28879,23110065,18,457,1
28880,23110063,19,457,1
28881,23110062,20,457,1
28882,23110060,21,457,1
28883,23110058,22,457,1
28884,23110056,23,457,1
28885,23120190,24,457,1
28886,23120068,25,457,1
28887,23123998,26,457,1
28913,23103999,1,458,0
28914,23100044,2,458,0
28915,23100002,3,458,0
28916,23020034,4,458,0
28917,23020035,5,458,0
28918,23020036,6,458,0
28919,23020045,7,458,0
28920,23020073,8,458,0
28921,23020074,9,458,0
28922,23020075,10,458,0
28923,23020076,11,458,0
28924,23020077,12,458,0
28925,23020021,13,458,0
28926,23020042,14,458,0
28927,23030013,15,458,0
28928,23030030,16,458,0
28929,23030031,17,458,0
28930,23030032,18,458,0
28931,23030033,19,458,0
28932,23040037,20,458,0
28933,23040038,21,458,0
28934,23040021,22,458,0
28935,23040022,23,458,0
28936,23040039,24,458,0
28937,23040040,25,458,0
28938,23040040,1,458,1
28939,23040024,2,458,1
28940,23040025,3,458,1
28941,23040041,4,458,1
28942,23040042,5,458,1
28943,23040019,6,458,1
28944,23030034,7,458,1
28945,23030035,8,458,1
28946,23030036,9,458,1
28947,23030012,10,458,1
28948,23020063,11,458,1
28949,23020064,12,458,1
28950,23020026,13,458,1
28951,23020027,14,458,1
28952,23020028,15,458,1
28953,23020029,16,458,1
28954,23020030,17,458,1
28955,23020078,18,458,1
28956,23020079,19,458,1
28957,23020080,20,458,1
28958,23020049,21,458,1
28959,23020050,22,458,1
28960,23020051,23,458,1
28961,23100003,24,458,1
28962,23100004,25,458,1
28963,23103999,26,458,1
28994,23103999,1,460,0
28995,23100080,2,460,0
28996,23100013,3,460,0
28997,23100058,4,460,0
28998,23020024,5,460,0
28999,23100007,6,460,0
29000,23100008,7,460,0
29001,23100067,8,460,0
29002,23130048,9,460,0
29003,23130160,10,460,0
29004,23130050,11,460,0
29005,23130051,12,460,0
29006,23130052,13,460,0
29007,23130053,14,460,0
29008,23130124,15,460,0
29009,23130125,16,460,0
29010,23130126,17,460,0
29011,23130127,18,460,0
29012,23130128,19,460,0
29013,23130129,20,460,0
29014,23130130,21,460,0
29015,23130131,22,460,0
29016,23130132,23,460,0
29017,23130133,24,460,0
29018,23130134,25,460,0
29019,23130135,26,460,0
29020,23130139,27,460,0
29021,23130140,28,460,0
29022,23130141,29,460,0
29023,23130142,1,460,1
29024,23130143,2,460,1
29025,23130144,3,460,1
29026,23130145,4,460,1
29027,23130146,5,460,1
29028,23130147,6,460,1
29029,23130148,7,460,1
29030,23130149,8,460,1
29031,23130150,9,460,1
29032,23130152,10,460,1
29033,23130153,11,460,1
29034,23130154,12,460,1
29035,23130155,13,460,1
29036,23130156,14,460,1
29037,23130157,15,460,1
29038,23130158,16,460,1
29039,23130065,17,460,1
29040,23130043,18,460,1
29041,23130044,19,460,1
29042,23130045,20,460,1
29043,23130046,21,460,1
29044,23130047,22,460,1
29045,23100068,23,460,1
29046,23100005,24,460,1
29047,23100006,25,460,1
29048,23020013,26,460,1
29049,23100075,27,460,1
29050,23100016,28,460,1
29051,23100017,29,460,1
29052,23100083,30,460,1
29053,23103999,31,460,1
29163,23103999,1,459,0
29164,23100044,2,459,0
29165,23100002,3,459,0
29166,23020034,4,459,0
29167,23020035,5,459,0
29168,23020036,6,459,0
29169,23020105,7,459,0
29170,23020104,8,459,0
29171,23010001,9,459,0
29172,23010107,10,459,0
29173,23010049,11,459,0
29174,23010050,12,459,0
29175,23010051,13,459,0
29176,23010004,14,459,0
29177,23110001,15,459,0
29178,23110002,16,459,0
29179,23110035,17,459,0
29180,23110054,18,459,0
29181,23010076,19,459,0
29182,23010109,20,459,0
29183,23010077,21,459,0
29184,23010111,22,459,0
29185,23010055,23,459,0
29186,23010113,24,459,0
29187,23010114,25,459,0
29188,23010116,26,459,0
29189,23010118,27,459,0
29190,23010120,28,459,0
29191,23010123,29,459,0
29192,23010125,30,459,0
29193,23010127,31,459,0
29194,23010128,32,459,0
29195,23010130,33,459,0
29196,23010132,34,459,0
29197,23010134,35,459,0
29198,23010136,36,459,0
29199,23010137,1,459,1
29200,23010135,2,459,1
29201,23010133,3,459,1
29202,23010131,4,459,1
29203,23010129,5,459,1
29204,23010126,6,459,1
29205,23010124,7,459,1
29206,23010122,8,459,1
29207,23010121,9,459,1
29208,23010119,10,459,1
29209,23010117,11,459,1
29210,23010115,12,459,1
29211,23010174,13,459,1
29212,23010112,14,459,1
29213,23010052,15,459,1
29214,23010110,16,459,1
29215,23010053,17,459,1
29216,23110055,18,459,1
29217,23110053,19,459,1
29218,23110058,20,459,1
29219,23110013,21,459,1
29220,23110014,22,459,1
29221,23010005,23,459,1
29222,23010044,24,459,1
29223,23010045,25,459,1
29224,23010046,26,459,1
29225,23010108,27,459,1
29226,23010105,28,459,1
29227,23010008,29,459,1
29228,23020103,30,459,1
29229,23020049,31,459,1
29230,23020050,32,459,1
29231,23020051,33,459,1
29232,23100003,34,459,1
29233,23100004,35,459,1
29234,23100083,36,459,1
29235,23103999,37,459,1
29384,23063995,7,362,0
29385,23060063,8,362,0
29386,23060064,9,362,0
29387,23060065,10,362,0
29388,23060038,11,362,0
29389,23060333,12,362,0
29390,23060335,13,362,0
29391,23060041,14,362,0
29392,23060042,15,362,0
29393,23060336,16,362,0
29394,23060281,17,362,0
29395,23060279,18,362,0
29396,23060256,19,362,0
29397,23060058,20,362,0
29398,23060059,21,362,0
29399,23060257,25,362,0
29400,23060015,26,362,0
29401,23060016,27,362,0
29402,23040038,28,362,0
29403,23040042,29,362,0
29404,23040019,30,362,0
29405,23030023,31,362,0
29406,23030020,32,362,0
29407,23030021,33,362,0
29408,23100031,34,362,0
29409,23100032,35,362,0
29410,23100033,36,362,0
29411,23100073,37,362,0
29412,23100015,38,362,0
29413,23100075,39,362,0
29414,23100016,40,362,0
29415,23100077,41,362,0
29416,23100108,42,362,0
29417,23100087,43,362,0
29418,23100088,44,362,0
29419,23100109,45,362,0
29420,23100111,46,362,0
29421,23100112,1,362,1
29422,23100110,2,362,1
29423,23100093,3,362,1
29424,23100094,4,362,1
29425,23100057,5,362,1
29426,23100096,6,362,1
29427,23100013,7,362,1
29428,23100058,8,362,1
29429,23100014,9,362,1
29430,23100029,10,362,1
29431,23100030,11,362,1
29432,23100070,12,362,1
29433,23100069,13,362,1
29434,23030018,14,362,1
29435,23040031,15,362,1
29436,23040064,16,362,1
29437,23040046,17,362,1
29438,23040047,18,362,1
29439,23040056,19,362,1
29440,23060017,20,362,1
29441,23060056,21,362,1
29442,23060050,22,362,1
29443,23060057,23,362,1
29444,23060058,24,362,1
29445,23060258,25,362,1
29446,23060045,26,362,1
29447,23060284,27,362,1
29448,23060278,28,362,1
29449,23060280,29,362,1
29450,23060337,30,362,1
29451,23060043,31,362,1
29452,23060020,32,362,1
29453,23060326,33,362,1
29454,23060334,34,362,1
29455,23060037,35,362,1
29456,23060051,36,362,1
29457,23060052,37,362,1
29458,23060053,38,362,1
29459,23060054,39,362,1
29460,23063995,40,362,1
29486,23063995,1,465,0
29487,23060062,2,465,0
29488,23060046,3,465,0
29489,23060252,4,465,0
29490,23060253,5,465,0
29491,23060015,6,465,0
29492,23060016,7,465,0
29493,23040038,8,465,0
29494,23030025,9,465,0
29495,23030037,10,465,0
29496,23030028,11,465,0
29497,23030038,12,465,0
29498,23020043,13,465,0
29499,23020062,15,465,0
29500,23020039,16,465,0
29501,23020022,17,465,0
29502,23020090,18,465,0
29503,23020091,19,465,0
29504,23020040,20,465,0
29505,23020041,21,465,0
29506,23020053,22,465,0
29507,23020024,23,465,0
29508,23100003,24,465,0
29509,23100004,25,465,0
29510,23100083,26,465,0
29511,23100082,1,465,1
29512,23100002,2,465,1
29513,23020013,3,465,1
29514,23020083,4,465,1
29515,23020084,5,465,1
29516,23020085,6,465,1
29517,23020086,7,465,1
29518,23020087,8,465,1
29519,23020088,9,465,1
29520,23020015,10,465,1
29521,23020062,11,465,1
29522,23030039,12,465,1
29523,23030005,13,465,1
29524,23030040,14,465,1
29525,23030024,15,465,1
29526,23040026,16,465,1
29527,23060017,17,465,1
29528,23060056,18,465,1
29529,23060261,19,465,1
29530,23060262,20,465,1
29531,23060326,21,465,1
